appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,owners_variance,players_forever,players_forever_variance,players_2weeks,players_2weeks_variance,average_forever,average_2weeks,median_forever,median_2weeks,price
39120,RIFT,Trion Worlds,Trion Worlds,37,6794,2184,75,2938632,52679,1555338,38377,17875,4120,2392,923,194,117,0
248570,Toribash,Nabi Studios,"Nicalis, Inc.",68,10780,1453,88,2966934,52931,2214215,45760,19861,4343,289,106,41,29,0
381210,Dead by Daylight,Behaviour Digital Inc.,Starbreeze Publishing AB,39,96133,29558,77,2996973,53196,2834861,51746,418315,19925,3897,555,709,152,1999
262410,World of Guns: Gun Disassembly,Noble Empire Corp.,Noble Empire Corp.,49,9535,2159,81,2925723,52564,2121366,44794,39970,6161,212,119,38,32,0
48700,Mount & Blade: Warband,TaleWorlds Entertainment,TaleWorlds Entertainment,97,65884,1838,97,2925475,52562,2690126,50415,207792,14046,7075,478,2212,120,1999
355180,Codename CURE,Hoobalugalar_X,Hoobalugalar_X,49,10193,2239,81,2930688,52608,2024049,43759,32522,5557,132,53,32,28,0
11020,TrackMania Nations Forever,Nadeo,Ubisoft,65,7234,1001,87,2871354,52076,2112677,44703,52631,7070,410,106,66,27,0
295110,Just Survive,Daybreak Game Company,Daybreak Game Company,16,48108,31746,60,2904869,52377,2849259,51876,36246,5867,3899,413,948,72,1999
362300,Just Survive Test Server,Daybreak Games,Daybreak Games,22,52,28,67,2904373,52373,456547,20815,2989,2068,264,147,12,119,0
251570,7 Days to Die,The Fun Pimps,The Fun Pimps Entertainment LLC,49,51987,11752,80,2930192,52604,2800849,51436,198358,13723,4862,671,979,233,2499
55100,Homefront,"Kaos Studios, Digital Extremes",Deep Silver,16,4598,3024,62,2837095,51766,1086626,32092,26812,5046,505,98,159,30,1999
17410,Mirror's Edge,DICE,Electronic Arts,68,16598,2125,88,2895684,52295,1954289,43001,13654,3601,287,80,134,24,1999
212680,FTL: Faster Than Light,Subset Games,Subset Games,95,39347,1321,96,2926468,52571,2551101,49102,87883,9135,1705,279,635,86,999
51100,Tactical Intervention,"FIX Korea, Co.LTD, FIX Games, Co. LTD","FIX Games, Co. LTD",23,9107,4498,63,2921999,52531,1525547,38009,1241,1085,206,1,25,2,0
374320,DARK SOULS III,"FromSoftware, Inc.","FromSoftware, Inc., BANDAI NAMCO Entertainment",74,74171,7763,90,2854225,51921,2526276,48863,329687,17690,4360,496,2098,157,5999
67370,The Darkness II,Digital Extremes,2K Games,74,9501,971,89,2860928,51982,968952,30308,310571,17170,311,165,169,87,2999
38400,Fallout: A Post Nuclear Role Playing Game,Interplay Inc.,Bethesda Softworks,78,5514,516,93,2826916,51674,1111452,32456,22591,4632,272,137,40,37,999
316010,Magic Duels,Stainless Games Ltd.,Wizards of the Coast LLC,30,16276,6516,71,2789429,51332,2049123,44028,52879,7086,1862,589,135,160,0
268420,Aura Kingdom,X-Legend,Aeria Games,45,5342,1376,79,2738536,50864,1280019,34824,17875,4120,1052,306,66,43,0
462780,Darksiders Warmastered Edition,"KAIKO, Vigil Games",THQ Nordic,59,3461,570,85,2775775,51207,526307,22347,10179,3109,455,317,199,145,1999
203290,America's Army: Proving Grounds,U.S. Army,U.S. Army,39,6018,1809,76,2810531,51525,1433195,36844,18868,4233,1079,380,33,85,0
40800,Super Meat Boy,Team Meat,,89,22778,1202,94,2813759,51554,2397926,47612,29046,5252,327,53,114,17,1499
32370,STAR WARS - Knights of the Old Republic,"BioWare, Aspyr (Mac)","LucasArts, Aspyr (Mac), Disney Interactive, Lucasfilm",68,10481,1377,88,2769817,51152,1913574,42553,18868,4233,896,240,170,77,999
335240,Transformice,Atelier 801,Atelier 801,54,10355,2048,83,2740274,50880,2114415,44721,47169,6693,977,398,44,36,0
210770,Sanctum 2,Coffee Stain Studios,Coffee Stain Publishing,74,11174,1169,93,2733571,50818,1447097,37022,20605,4423,424,133,153,97,1499
50620,Darksiders,Vigil Games,THQ Nordic,71,8238,943,90,2727365,50761,1494266,37618,5710,2328,585,66,181,40,0
212500,The Lord of the Rings Online,"Standing Stone Games, LLC","Standing Stone Games, LLC",49,6150,1367,81,2762866,51088,1353256,35804,28550,5207,1782,657,99,181,0
391460,WARMODE,WARTEAM,WARTEAM,15,8533,5755,59,2681189,50332,2204533,45660,23833,4757,153,295,30,28,0
34270,SEGA Mega Drive and Genesis Classics,D3T Limited,SEGA,45,1073,275,78,2721903,50710,1402411,36447,27557,5116,201,67,30,22,0
379720,DOOM,id Software,Bethesda Softworks,82,57071,4622,92,2631537,49866,2444102,48066,154417,12109,1036,181,541,54,2999
564310,Serious Sam Fusion 2017 (beta),Croteam,"Devolver Digital, Croteam",82,1170,92,93,2743750,50912,211764,14179,7448,2659,232,177,20,73,1499
107100,Bastion,Supergiant Games,Warner Bros. Interactive Entertainment,95,25770,888,96,2669024,50218,2109698,44672,13654,3601,359,57,185,24,1499
282440,Quake Live,id Software,Bethesda Softworks,54,10004,1920,81,2676720,50290,1406135,36495,18868,4233,691,338,43,111,999
50130,Mafia II,"2K Czech, Feral Interactive (Mac)","2K Games, Feral Interactive (Mac)",89,27843,1603,93,2635757,49906,2085865,44420,39225,6103,1802,328,862,92,2999
15620,"Warhammer 40,000: Dawn of War II","Relic Entertainment, Feral Interactive (Mac/Linux)","SEGA, Feral Interactive (Mac/Linux)",68,5215,680,86,2653632,50074,2118636,44766,23336,4708,1724,215,603,110,1999
282070,This War of Mine,11 bit studios,11 bit studios,92,40944,1991,95,2694595,50457,2183431,45442,171546,12762,827,241,299,74,599
477160,Human: Fall Flat,No Brakes Games,Curve Digital,78,15450,1486,90,2626572,49819,2438640,48012,304365,16998,376,132,263,63,1499
214950,Total War: ROME II - Emperor Edition,Creative Assembly,SEGA,43,28243,7592,77,2591816,49490,2433427,47961,163602,12463,8499,732,2777,256,5995
104900,ORION: Prelude,"Trek Industries, Inc","Trek Industries, Inc",35,22092,7519,76,2466694,48287,1889742,42288,11172,3257,253,48,91,18,99
214420,Gear Up,Doctor Entertainment AB,Doctor Entertainment AB,35,6273,2196,74,2526027,48861,1821470,41520,10179,3109,159,107,24,19,0
201790,Orcs Must Die! 2,Robot Entertainment,Robot Entertainment,92,12715,579,95,2493754,48549,1894955,42346,15392,3823,756,105,340,67,1499
65930,The Bureau: XCOM Declassified,2K Marin,2K Games,27,5893,2623,66,2529503,48894,974165,30389,15392,3823,353,114,140,48,1999
213670,South Park: The Stick of Truth,Obsidian Entertainment,Ubisoft,97,34309,839,97,2523793,48839,2219180,45811,26315,4999,953,238,736,137,2999
233450,Prison Architect,Introversion Software,Introversion Software,86,28207,1941,93,2448819,48112,2249219,46119,74229,8396,1796,313,654,124,2999
22370,Fallout 3: Game of the Year Edition,Bethesda Game Studios,Bethesda Softworks,49,16120,3731,80,2402146,47654,2011885,43628,31529,5472,1117,247,245,12,1999
239140,Dying Light,Techland,Techland Publishing,82,54494,4102,92,2460735,48228,2351254,47148,169560,12688,2232,349,1381,111,3999
219150,Hotline Miami,Dennaton Games,Devolver Digital,97,41672,1045,97,2424490,47874,2104733,44619,36246,5867,354,68,237,16,999
310380,Fractured Space,Edge Case Games Ltd.,Edge Case Games Ltd.,35,8344,2878,74,2426476,47893,1396204,36366,18619,4205,341,336,40,70,0
391220,Rise of the Tomb Raider,Crystal Dynamics,Square Enix,86,37366,2678,93,2363418,47270,2007168,43577,178001,13000,1316,337,922,125,5999
9340,Company of Heroes: Opposing Fronts,Relic Entertainment,SEGA,82,536,42,91,2455770,48180,725907,26239,4717,2116,679,49,49,24,1999
204300,Awesomenauts - the 2D moba,Ronimo Games,Ronimo Games,59,20196,3433,85,2436406,47991,1789445,41155,26564,5023,1227,270,254,69,0
436520,Line of Sight,BlackSpot Entertainment,BlackSpot Entertainment,13,4086,3072,57,2345295,47089,1871867,42088,24578,4831,248,191,42,30,0
221910,The Stanley Parable,Galactic Cafe,Galactic Cafe,78,29849,2691,91,2348771,47124,1900665,42410,10179,3109,217,80,131,49,1499
372000,Tree of Savior (English Ver.),"IMCGAMES Co.,Ltd.","IMCGAMES Co.,Ltd.",16,8669,5627,60,2304829,46683,1790190,41163,31777,5493,3602,1278,288,238,0
244850,Space Engineers,Keen Software House,Keen Software House,62,55871,8573,87,2409098,47722,2195099,45563,108737,10161,3189,574,562,151,2499
287390,Metro: Last Light Redux,4A Games,Deep Silver,86,16531,1058,93,2307808,46713,1209514,33854,72491,8297,596,223,405,83,1999
3910,Sid Meier's Civilization III Complete,Firaxis Games,2K Games,65,2259,330,89,2368632,47322,692889,25636,27060,5069,2315,785,49,230,499
57690,Tropico 4,Haemimont Games,Kalypso Media Digital,78,8246,750,91,2348274,47119,1536718,38147,16633,3974,1210,343,258,150,1499
17470,Dead Space,EA Redwood Shores,Electronic Arts,71,8150,920,90,2377569,47410,1178730,33422,6951,2569,393,209,95,45,1999
209000,Batman: Arkham Origins,"WB Games Montreal, Splash Damage",Warner Bros. Interactive Entertainment,59,18780,3134,84,2340330,47039,1626588,39243,17875,4120,1202,274,686,153,1999
105450,Age of Empires III: Complete Collection,Ensemble Studios,Microsoft Studios,71,11669,1438,88,2369625,47331,1980852,43292,74477,8410,1636,371,358,150,3999
3830,Psychonauts,Double Fine Productions,Double Fine Productions,89,7426,407,96,2324690,46883,1054849,31620,7448,2659,383,161,157,87,999
208580,STAR WARS Knights of the Old Republic II - The Sith Lords,"Obsidian Entertainment, Aspyr (Mac, Linux, & Windows Update)","LucasArts, Disney Interactive, Lucasfilm, Aspyr (Mac, Linux)",71,7191,871,88,2343558,47072,1258173,34527,21350,4503,1316,496,379,140,999
17080,Tribes: Ascend,Hi-Rez Studios,Hi-Rez Studios,43,6391,1711,78,2343806,47074,1235085,34209,8441,2831,392,68,34,8,0
34030,Napoleon: Total War,"The Creative Assembly, Feral Interactive (Mac)","SEGA, Feral Interactive (Mac)",82,7567,647,90,2368383,47319,1924001,42668,54369,7185,3707,562,704,150,1999
212070,Star Conflict,Star Gem Inc.,Gaijin Entertainment,41,8199,2384,77,2347033,47106,1360703,35902,21847,4555,1066,392,77,69,0
286690,Metro 2033 Redux,4A Games,Deep Silver,78,20446,1819,91,2265356,46283,1634780,39342,124129,10857,467,167,280,72,1999
209080,Guns of Icarus Online,Muse Games,Muse Games,82,12175,1058,92,2357212,47208,1443870,36980,17130,4033,503,166,220,118,499
225260,Brutal Legend,Double Fine Productions,Double Fine Productions,86,11544,756,94,2351502,47151,1084640,32063,15889,3884,332,151,207,111,1499
563560,Alien Swarm: Reactive Drop,Reactive Drop Team,Reactive Drop Team,86,6314,451,93,2253688,46164,1738056,40561,47169,6693,178,75,47,27,0
389570,Mitos.is: The Game,Freakinware Studios,Freakinware Studios,49,9292,2050,81,2325931,46895,1999472,43494,24578,4831,658,239,69,25,0
108710,Alan Wake,Remedy Entertainment,Remedy Entertainment,78,20426,1835,91,2238793,46012,1561296,38450,10427,3147,392,157,163,48,0
113020,Monaco: What's Yours Is Mine,Pocketwatch Games,Pocketwatch Games,74,7007,724,92,2223152,45852,1422271,36703,9930,3071,232,83,114,41,1499
323580,Jotun: Valhalla Edition,Thunder Lotus Games,Thunder Lotus Games,43,4586,1275,81,2232338,45946,974910,30401,10675,3184,131,123,68,42,1499
20540,Company of Heroes: Tales of Valor,Relic Entertainment,SEGA,89,1264,80,93,2290430,46537,743782,26560,6455,2476,1557,78,168,55,1999
108800,Crysis 2 - Maximum Edition,Crytek Studios,Electronic Arts,52,6016,1294,82,2260639,46235,1223416,34048,12661,3467,458,144,153,32,2999
264710,Subnautica,Unknown Worlds Entertainment,Unknown Worlds Entertainment,82,63699,4836,92,2225635,45877,2115408,44732,215488,14303,1849,457,917,130,2499
207230,ArcheBlade,CodeBrush Games,Codebrush Games,33,5588,2028,73,2265356,46283,1007184,30899,4717,2116,325,108,42,32,0
298240,Red Crucible: Firestorm,"Rocketeer Games Studio, LLC","Rocketeer Games Studio, LLC",15,4586,3153,59,2218435,45803,1647441,39493,10179,3109,193,146,24,31,0
113420,Fallen Earth Free2Play,Reloaded Productions,Gamersfirst,12,3839,3026,55,2243758,46063,1052863,31591,4965,2171,478,320,39,10,0
261640,Borderlands: The Pre-Sequel,"2K Australia, Gearbox Software, Aspyr (Mac and Linux)","2K, Aspyr (Mac and Linux)",49,14395,3297,81,2183431,45442,1817002,41469,54120,7169,2036,425,1011,134,3999
12110,Grand Theft Auto: Vice City,Rockstar Games,Rockstar Games,78,7759,681,91,2137255,44961,1055594,31632,26067,4975,501,266,70,39,999
349700,Romero's Aftermath,Free Reign Entertainment,"OP Productions LLC, Free Reign East LLC",7,5661,6176,60,2232586,45949,1606727,39004,1887,1651,319,164,46,325,0
24960,Battlefield: Bad Company 2,DICE,Electronic Arts,62,20217,3039,86,2136510,44953,1980107,43283,39473,6123,3094,241,611,54,1999
389430,Knight Online,"Noah System, Mgame",NTTGame,7,3421,3928,46,2117891,44758,1820974,41514,12909,3501,2835,3541,18,318,0
239030,"Papers, Please",3909,3909,95,22778,948,96,2128069,44865,1888004,42269,37984,6006,372,137,194,59,999
317360,Double Action: Boogaloo,Double Action Factory,Double Action Factory,82,8642,743,92,2175983,45365,1287715,34929,14647,3729,185,851,43,44,0
24740,Burnout Paradise: The Ultimate Box,Criterion Games,Electronic Arts,62,9015,1370,87,2146192,45055,1373861,36075,17875,4120,415,125,121,39,1999
250900,The Binding of Isaac: Rebirth,"Nicalis, Inc.","Nicalis, Inc.",97,65227,1541,97,2095299,44520,2039441,43925,285745,16470,7199,413,2500,94,1499
368230,Kingdom: Classic,"Noio, Licorice",Raw Fury,68,7760,1032,86,2122111,44802,1023817,31153,31281,5450,315,147,217,97,499
236830,Red Orchestra 2: Heroes of Stalingrad - Single Player,,,,0,0,0,2131793,44904,678738,25374,1241,1085,145,26,49,31,0
28050,Deus Ex: Human Revolution,,,,0,0,0,2099271,44562,1771819,40952,6206,2428,1518,322,933,199,0
316390,sZone-Online,Cybertime System,Cybertime System,4,3048,4553,40,2132042,44907,1298390,35073,11668,3329,257,130,21,19,0
205930,Hitman: Sniper Challenge,IO Interactive,Square Enix,,922,151,0,2088348,44446,706295,25883,2483,1535,128,16,29,18,2499
239220,The Mighty Quest For Epic Loot,Ubisoft Montreal,Ubisoft Montreal,23,7718,3829,66,2141227,45003,1293177,35003,1451,2009,1010,332,213,664,0
225840,Sven Co-op,Sven Co-op Team,Sven Co-op Team,74,9895,1036,90,2135517,44943,1608217,39022,37735,5986,259,108,50,30,0
475150,Titan Quest Anniversary Edition,"Iron Lore Entertainment, THQ Nordic",THQ Nordic,82,8677,721,92,2138496,44974,828686,28033,36246,5867,1379,620,315,227,1999
41070,Serious Sam 3: BFE,Croteam,Devolver Digital,71,14143,1719,88,2148427,45078,1569240,38548,11420,3293,604,246,231,82,3999
4700,Medieval II: Total War,"The Creative Assembly, Feral Interactive (Mac), Feral Interactive (Linux)","SEGA, Feral Interactive (Mac), Feral Interactive (Linux)",92,8667,395,95,2032986,43855,1457276,37151,88876,9187,4233,712,747,214,1999
244930,SNOW,Poppermost Productions,Poppermost Productions,26,6942,3182,68,2146440,45057,1551366,38328,13406,3568,277,1017,28,34,0
346010,Besiege,Spiderling Studios,Spiderling Studios,92,23079,1103,95,2086610,44428,1965709,43126,60823,7600,740,170,223,61,999
220200,Kerbal Space Program,Squad,Private Division ,89,45122,2443,94,2055330,44095,1948330,42936,168319,12642,4522,493,915,129,3999
65800,Dungeon Defenders,Trendy Entertainment,Trendy Entertainment,82,10243,877,92,1976135,43240,1652158,39550,10179,3109,2672,428,687,103,1499
22330,The Elder Scrolls IV: Oblivion Game of the Year Edition,Bethesda Game Studios,Bethesda Softworks,89,11726,654,94,1950565,42961,1537711,38160,53376,7119,1807,454,433,118,1499
223750,DCS World,Eagle Dynamics SA,The Fighter Collection,43,3917,1080,78,1974149,43218,1039705,31393,37487,5966,316,103,11,28,0
236870,HITMAN,"IO Interactive A/S, Feral Interactive (Linux), Feral Interactive (Mac)","IO Interactive A/S, Feral Interactive (Linux), Feral Interactive (Mac)",41,17418,5063,76,1974149,43218,1309810,35226,257196,15626,928,338,393,304,0
201700,DiRT Showdown,Codemasters Racing Studio,Codemasters,47,3607,868,81,1974894,43227,809322,27704,13158,3535,241,76,70,15,1499
17390,SPORE,Maxis™,Electronic Arts,68,12928,1697,87,1991279,43405,1768591,40915,49403,6849,1069,294,435,83,1999
417860,Emily is Away,Kyle Seeley,Kyle Seeley,68,25719,3283,88,1915312,42572,1725395,40414,8441,2831,72,28,41,16,0
223470,POSTAL 2,Running With Scissors,Running With Scissors,92,31693,1608,95,1950565,42961,1535477,38132,28301,5184,408,160,164,68,999
16450,F.E.A.R. 2: Project Origin,Monolith,Warner Bros. Interactive Entertainment,65,2966,434,85,1970177,43175,825210,27974,5710,2328,739,239,374,153,1499
407250,Pro Evolution Soccer 2016 myClub,Konami Digital Entertainment,Konami Digital Entertainment,14,3452,2479,58,1963971,43107,1321478,35383,1510,1477,766,82,70,162,0
246280,Happy Wars,Toylogic inc.,Toylogic inc.,41,4985,1444,77,1957764,43039,1237567,34244,1241,1085,350,7258,47,9623,0
12750,GRID,Codemasters Studios,Codemasters,47,3075,723,83,1987555,43364,853015,28440,8689,2872,448,152,57,39,269
225540,Just Cause 3,Avalanche Studios,Square Enix,30,27489,11106,71,1985321,43340,1722415,40379,176760,12955,1580,340,742,89,2999
232090,Killing Floor 2,Tripwire Interactive,Tripwire Interactive,65,49168,6819,89,1945103,42901,1760151,40817,246520,15298,2184,368,675,159,2999
232150,Killing Floor 2 - SDK,,,,0,0,0,1944855,42898,42204,6331,740,1449,233,113,7,113,
21100,F.E.A.R. 3,Day 1 Studios,Warner Bros. Interactive Entertainment,32,4878,1844,72,1916802,42589,974413,30393,4965,2171,498,117,238,91,1999
364360,Total War: WARHAMMER,"Creative Assembly, Feral Interactive (Linux), Feral Interactive (Mac)","SEGA, Feral Interactive (Linux), Feral Interactive (Mac)",37,27988,9242,75,1918043,42602,1751462,40717,103275,9903,5314,503,2177,142,5999
242920,Banished,Shining Rock Software LLC,Shining Rock Software LLC,74,23113,2505,89,1892224,42316,1749972,40700,55610,7267,2136,479,699,133,1999
204100,Max Payne 3,Rockstar Studios,Rockstar Games,54,19728,3922,82,1910099,42514,1482350,37468,24081,4782,815,303,546,115,1999
530620,Resident Evil 7 / Biohazard 7 Teaser: Beginning Hour,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",65,3351,496,87,1862433,41982,1338112,35604,11668,3329,48,31,22,17,0
258160,Rise of Incarnates,BANDAI NAMCO Studio,BANDAI NAMCO Entertainment,,1430,948,0,1918043,42602,786482,27311,745,841,57,1,14,1,0
12100,Grand Theft Auto III,Rockstar Games,Rockstar Games,62,3843,578,86,1837607,41703,700088,25769,10675,3184,330,160,40,23,999
15700,Oddworld: Abe's Oddysee,Oddworld Inhabitants,Oddworld Inhabitants,65,2282,329,92,1851261,41857,826700,27999,4965,2171,169,73,123,59,299
268500,XCOM 2,"Firaxis Games, Feral Interactive (Mac), Feral Interactive (Linux)","2K, Feral Interactive (Mac), Feral Interactive (Linux)",47,23062,5528,80,1850517,41848,1657620,39615,109978,10219,4315,730,2250,344,5999
369200,Ghost in the Shell: Stand Alone Complex - First Assault Online,Neople,Nexon,22,9726,5198,68,1852255,41868,1374357,36082,1986,1373,458,41,59,29,0
24980,Mass Effect 2,BioWare,Electronic Arts,92,9782,433,95,1857468,41927,1040947,31412,9186,2953,2288,396,1501,147,1999
259080,Just Cause 2: Multiplayer Mod,Avalanche Studios,Square Enix,82,11860,1022,92,1817250,41472,1817250,41472,26067,4975,480,101,161,49,0
10090,Call of Duty: World at War,Treyarch,Activision,82,17815,1362,92,1817747,41478,1568495,38539,67774,8022,2503,324,780,63,1999
56400,"Warhammer 40,000: Dawn of War II: Retribution","Relic Entertainment, Feral Interactive (Mac/Linux)","SEGA, Feral Interactive (Mac/Linux)",78,6089,585,90,1874349,42116,1348787,35745,35004,5766,2266,354,661,122,2999
216250,Dead Island Riptide,Techland,Deep Silver,,4914,767,0,1813278,41427,1297646,35063,6455,2476,826,138,340,89,1999
